0.57311 0.66744 0.68281 0.34809 0.36950 0.37458 1.00000
1.54390 1.45630 1.05640 0.35009 0.35647 0.32659 1.00000
1.78180 0.84860 1.28940 0.26377 0.24731 0.23825 1.00000
0.35135 0.64089 0.21653 0.25227 0.27459 0.26702 1.00000
0.00000 1.44580 0.00000 0.47643 0.43106 0.43903 1.00000
0.26116 0.22681 0.26778 0.21428 0.22647 0.22074 -1.00000
0.35781 0.32513 0.32212 0.25271 0.23699 0.24226 -1.00000
0.42933 0.33017 0.77487 0.27622 0.27373 0.26971 1.00000
0.64455 0.75343 0.74847 0.23411 0.27700 0.35515 1.00000
0.89926 0.81607 0.89879 0.42264 0.38721 0.40639 1.00000
1.08220 1.28630 1.53200 0.23026 0.26781 0.30909 1.00000
1.03050 2.36600 3.74680 0.13851 0.13704 0.14485 1.00000
0.26449 0.36743 0.61048 0.36587 0.39786 0.35750 -1.00000
0.28439 0.42816 0.39786 0.45210 0.45172 0.47893 1.00000
1.29950 1.14470 1.27470 0.19312 0.20648 0.21950 -1.00000
3.39110 1.08120 0.71382 0.25676 0.24604 0.29148 1.00000
0.30879 0.30166 0.09043 0.34185 0.34391 0.32357 -1.00000
3.16830 3.33990 2.20800 0.44315 0.26112 0.26673 1.00000
1.98260 1.68620 1.48690 0.29594 0.31129 0.27661 -1.00000
0.79777 1.28870 1.60120 0.26928 0.29294 0.29599 1.00000
0.00000 0.39948 0.00000 0.25467 0.24622 0.26029 1.00000
0.00000 0.28238 0.00000 0.17438 0.17188 0.19168 -1.00000
0.19378 0.22049 0.18996 0.20530 0.21387 0.21202 -1.00000
0.43772 0.25954 0.40484 0.35350 0.36290 0.33599 -1.00000
1.36080 1.23160 1.09700 0.26238 0.27220 0.20826 1.00000
0.11452 0.43126 0.05118 0.18103 0.19573 0.17032 -1.00000
0.04951 0.09913 0.09012 0.40115 0.39927 0.38547 -1.00000
0.92649 0.77717 0.80807 0.26226 0.27156 0.27103 -1.00000
1.03800 0.63440 0.35470 0.44338 0.36729 0.43199 1.00000
0.83784 1.98930 2.21620 0.51072 0.52439 0.45548 1.00000
0.41887 0.38312 0.29302 0.14868 0.17951 0.18373 -1.00000
2.48020 0.00000 10.64020 0.32705 0.35611 0.13770 1.00000
4.07900 4.12210 3.67980 0.68318 0.79821 0.85018 1.00000
0.86553 0.48736 0.59586 0.20452 0.19910 0.37349 1.00000
0.34752 0.41806 0.22630 0.35623 0.36850 0.37264 -1.00000
0.34009 0.27253 0.04103 0.27446 0.26145 0.25203 -1.00000
0.38656 0.00000 0.39495 0.15453 0.13457 0.14422 -1.00000
0.82166 0.00000 0.00000 0.67725 0.66885 0.60977 1.00000
0.27536 0.02454 0.00407 0.22782 0.18889 0.23517 -1.00000
1.08820 0.93389 1.03830 0.18915 0.20386 0.17269 -1.00000
3.33210 4.28710 1.80500 0.09361 0.08030 0.09320 1.00000
0.75481 1.48400 1.79670 0.34436 0.27190 0.20513 1.00000
0.00000 0.24229 0.00000 0.21217 0.20594 0.22180 1.00000
0.03155 0.06629 0.25301 0.37410 0.45490 0.31758 1.00000
1.01830 0.81317 0.59843 0.26555 0.26816 0.18553 1.00000
0.47692 0.19281 0.35997 0.20536 0.28258 0.19707 -1.00000
3.16590 2.76390 29.57650 0.55558 0.34705 0.35379 1.00000
0.15125 0.26930 0.13181 0.15995 0.16357 0.17316 -1.00000
0.06862 0.29718 0.21917 0.27094 0.28428 0.27870 -1.00000
3.34500 3.09120 3.16540 0.23571 0.17955 0.18462 1.00000
0.00085 0.44906 0.00098 0.46307 0.45479 0.51122 1.00000
0.54652 0.52314 0.99359 0.43557 0.41081 0.42523 1.00000
2.04370 2.02520 1.44860 0.40378 0.38176 0.36379 1.00000
1.75320 0.71006 1.61410 0.45940 0.38603 0.34628 1.00000
1.32760 1.52330 1.62980 0.36335 0.35421 0.33553 -1.00000
0.59500 1.73210 1.42630 0.00000 0.21638 0.16249 -1.00000
1.96320 2.28990 1.82630 0.30760 0.29769 0.26225 1.00000
0.22586 0.32391 0.30428 0.25375 0.26930 0.29880 -1.00000
4.53820 5.45310 3.28490 0.23283 0.19993 0.18634 -1.00000
0.32843 0.76785 0.84172 0.40952 0.44635 0.42202 -1.00000
0.46416 0.00000 0.36956 0.15025 0.16356 0.16199 1.00000
0.69791 1.66610 1.42780 0.23436 0.22166 0.21257 1.00000
1.59350 2.69410 2.22860 0.43052 0.25479 0.19572 -1.00000
1.69440 1.79910 1.35300 0.16308 0.15984 0.15396 -1.00000
0.84444 0.86509 0.66910 0.31261 0.32591 0.29458 -1.00000
0.57304 0.55634 0.57703 0.42595 0.39981 0.38859 1.00000
1.74220 1.75430 1.75530 0.49308 0.40367 0.31137 1.00000
1.95700 1.10730 2.07190 0.15084 0.15237 0.15056 1.00000
0.16415 0.00000 0.00000 0.17585 0.17504 0.17612 -1.00000
0.13072 0.06248 0.32060 0.32360 0.30322 0.31394 -1.00000
0.92298 1.73600 1.68870 0.24331 0.19479 0.22086 1.00000
1.51510 1.44580 1.09260 0.38708 0.40800 0.38363 -1.00000
0.00000 0.00000 0.19695 0.28292 0.27430 0.28944 1.00000
0.95173 1.16860 1.09460 0.27775 0.30854 0.32425 1.00000
7.92680 5.08460 3.64280 0.31678 0.19115 0.17612 1.00000
0.86554 0.77328 0.75059 0.40569 0.43015 0.39437 1.00000
0.54840 0.77042 0.28610 0.27286 0.30667 0.29839 -1.00000
2.44620 3.12780 2.30280 0.14382 0.15542 0.15160 1.00000
1.83580 1.94080 3.25480 0.35162 0.38717 0.33816 1.00000
1.00480 0.34608 0.60211 0.43640 0.43273 0.38223 1.00000
0.69509 0.76011 0.53947 0.22589 0.23563 0.25542 -1.00000
1.14010 0.89381 0.99838 0.43939 0.41895 0.45421 1.00000
2.01660 2.07150 0.61594 0.25852 0.35591 0.39118 1.00000
0.92742 0.00051 0.00159 0.50052 0.49823 0.48300 1.00000
0.67917 0.34947 0.34280 0.20386 0.21020 0.22407 -1.00000
0.32195 0.29060 0.58039 0.35349 0.38381 0.40321 1.00000
0.16902 0.24210 0.18853 0.16931 0.16867 0.18733 -1.00000
0.21015 0.28087 0.42424 0.24997 0.21029 0.25723 -1.00000
0.64456 0.55765 0.70129 0.28688 0.31785 0.39548 1.00000
0.37637 0.39765 0.28300 0.46390 0.49716 0.48617 1.00000
1.35000 1.07190 0.85999 0.41831 0.48524 0.51151 1.00000
0.50742 0.68884 0.05713 0.24632 0.23322 0.24142 -1.00000
0.65917 0.53296 0.38810 0.45701 0.48674 0.44126 -1.00000
3.81130 3.33860 2.98510 0.16809 0.15035 0.16352 -1.00000
1.11270 0.75770 0.01814 0.24301 0.23306 0.24786 -1.00000
2.48020 3.02290 1.30820 0.39858 0.28061 0.33447 1.00000
0.34347 0.00000 0.34859 0.53891 0.53679 0.56419 1.00000
0.17186 0.09329 0.18252 0.35430 0.34374 0.39329 -1.00000
0.04419 0.84136 1.03420 0.15251 0.13258 0.12981 -1.00000
2.68830 0.40861 0.37938 0.30612 0.27372 0.26683 1.00000
0.25248 0.59708 0.18154 0.18679 0.21887 0.20478 -1.00000
0.00000 0.00000 1.12960 0.34490 0.35424 0.35712 1.00000
1.34690 1.07960 0.99666 0.53999 0.58964 0.65085 1.00000
10.56670 0.42883 0.80629 0.29502 0.37892 0.35286 -1.00000
1.21240 1.23560 1.18100 0.22846 0.19497 0.19126 -1.00000
0.55669 0.39241 0.68516 0.38816 0.35173 0.31241 1.00000
0.60951 0.77550 0.99370 0.40889 0.41961 0.49108 1.00000
0.58455 0.60756 0.87816 0.21515 0.22129 0.21650 -1.00000
1.18590 0.95140 1.03770 0.34616 0.25131 0.25373 1.00000
0.31714 0.37132 0.45869 0.42152 0.41382 0.41374 -1.00000
1.09090 0.76366 0.28085 0.27270 0.27534 0.30890 1.00000
2.41500 1.85630 1.05180 0.42897 0.42426 0.41074 1.00000
0.26007 0.27949 0.38646 0.26658 0.33764 0.36970 -1.00000
0.37594 0.77079 0.49069 0.26038 0.22172 0.25150 -1.00000
1.05400 0.95313 1.14500 0.17460 0.18552 0.17601 -1.00000
1.61450 1.54880 1.75740 0.23992 0.23714 0.19848 -1.00000
1.28040 2.02600 1.09460 0.25926 0.16928 0.16905 1.00000
0.08804 0.00746 0.06230 0.26803 0.28685 0.28773 -1.00000
0.83779 0.79091 1.01830 0.20455 0.20213 0.19289 -1.00000
1.17170 1.41910 1.40060 0.31950 0.34779 0.30423 -1.00000
0.98069 1.18570 1.08400 0.22280 0.20973 0.20808 -1.00000
2.18830 2.37530 2.38240 0.31891 0.31358 0.30634 1.00000
1.02560 1.15440 1.67790 0.39245 0.38712 0.39872 -1.00000
1.38990 1.02700 0.76346 0.47971 0.49712 0.51034 1.00000
0.02058 0.01844 0.04562 0.25129 0.21753 0.21698 -1.00000
0.00931 0.00928 0.00000 0.16892 0.16232 0.16584 -1.00000
1.33540 1.65410 1.63920 0.27387 0.27563 0.27874 1.00000
1.32000 2.54290 3.46920 0.23454 0.22097 0.24845 1.00000
1.44430 1.02240 0.69374 0.32538 0.33439 0.33549 1.00000
0.42951 0.29359 0.55327 0.35008 0.33480 0.31647 1.00000
0.34676 0.07815 0.05106 0.21173 0.19781 0.21133 -1.00000
0.61389 0.37937 0.12994 0.28651 0.30377 0.27048 -1.00000
0.43533 0.83364 1.21440 0.23254 0.24040 0.24403 -1.00000
1.40330 1.56860 2.24840 0.37174 0.34553 0.34491 1.00000
0.00748 0.05646 0.05705 0.36967 0.35346 0.38626 -1.00000
0.57318 0.39310 0.39122 0.19299 0.19395 0.18437 -1.00000
1.16080 1.46840 1.50880 0.36784 0.28055 0.34680 1.00000
0.05367 0.00129 0.16400 0.17899 0.18087 0.20365 -1.00000
0.36581 0.29968 0.05271 0.15955 0.14680 0.15768 -1.00000
1.31870 1.81610 1.36510 0.38292 0.35453 0.40842 1.00000
0.27084 0.28401 0.28465 0.27953 0.30487 0.30149 -1.00000
1.23860 1.52030 1.98110 0.30231 0.25286 0.41209 1.00000
1.08620 0.99631 0.48584 0.29540 0.24153 0.25874 1.00000
0.24172 0.33744 0.43097 0.34652 0.30647 0.29410 1.00000
1.35000 0.27219 0.60256 0.34065 0.40840 0.37749 -1.00000
0.89162 0.93340 0.87447 0.20595 0.18233 0.24870 1.00000
0.20432 0.24272 0.22613 0.21069 0.18663 0.21362 -1.00000
0.61259 0.42955 0.07143 0.20745 0.23491 0.24683 -1.00000
0.13936 0.25597 0.24449 0.20905 0.21487 0.20255 -1.00000
0.70951 0.57127 0.33174 0.18865 0.18740 0.16540 -1.00000
0.16233 0.77139 0.03150 0.25810 0.24418 0.24605 -1.00000
0.00000 0.51209 0.00000 0.41284 0.43294 0.46212 1.00000
0.00000 1.02020 0.00070 0.35951 0.32481 0.33269 1.00000
0.00000 0.94653 1.03180 0.26911 0.24891 0.28811 1.00000
1.39220 1.22830 1.83170 0.18875 0.17653 0.17261 -1.00000
0.53911 0.34242 0.31731 0.22039 0.24168 0.24693 -1.00000
0.09269 0.11054 0.22301 0.15839 0.16712 0.15123 -1.00000
0.32391 0.19344 0.05517 0.18133 0.19057 0.18851 -1.00000
2.00530 1.63990 3.89950 0.26161 0.30998 0.28023 1.00000
1.73380 1.99950 2.47970 0.24689 0.24215 0.23095 -1.00000
1.24250 1.30250 2.86160 0.22715 0.24798 0.25832 -1.00000
0.35977 0.38201 0.38511 0.36909 0.35328 0.38590 -1.00000
0.26935 0.46665 0.42227 0.16746 0.16027 0.17249 -1.00000
0.53537 0.00842 0.52484 0.36032 0.36670 0.35772 1.00000
0.30324 0.48336 0.37494 0.26751 0.23645 0.25401 -1.00000
0.75172 0.63452 0.05255 0.19151 0.22343 0.20966 -1.00000
2.05070 1.76740 1.42740 0.37772 0.37097 0.45853 1.00000
0.58074 0.49361 0.30642 0.32982 0.30381 0.30149 1.00000
0.55251 0.39685 0.59662 0.20236 0.19194 0.18697 -1.00000
0.12889 0.00000 0.00000 0.20905 0.20259 0.20536 -1.00000
0.08234 0.03353 0.15886 0.24224 0.22628 0.18884 -1.00000
2.87310 2.96220 0.39597 0.17447 0.16938 0.00000 1.00000
3.78770 2.97870 1.05120 0.27712 0.23130 0.30440 1.00000
0.72113 0.66974 0.61222 0.14149 0.13052 0.12576 1.00000
4.34690 4.29100 1.91070 0.20220 0.20113 0.20319 -1.00000
3.98910 4.36170 4.02240 0.28173 0.14270 0.12025 -1.00000
0.00000 0.00000 1.24910 0.16174 0.15578 0.11970 -1.00000
0.90144 0.66343 0.41714 0.43928 0.37363 0.42399 1.00000
1.06320 0.71548 0.42175 1.04860 1.11600 1.07930 1.00000
0.65151 0.91513 0.98344 0.00000 0.22178 0.21883 -1.00000
0.08476 0.11357 0.02216 0.29262 0.41688 0.41077 -1.00000
0.22951 0.05220 0.00131 0.24386 0.23416 0.21117 -1.00000
0.27449 0.80241 0.74630 0.22043 0.21963 0.23457 1.00000
0.00000 0.57802 0.00000 0.33618 0.34131 0.35356 -1.00000
3.12260 1.97580 2.80600 0.17146 0.17601 0.20687 1.00000
0.48810 0.31731 0.41462 0.22313 0.25462 0.22435 -1.00000
0.14140 0.23903 0.26069 0.28816 0.29394 0.31236 -1.00000
1.36810 1.01000 1.09450 0.74358 0.68405 0.66046 1.00000
0.64216 1.17590 0.74337 0.54900 0.42092 0.35242 1.00000
0.57908 0.37408 0.72029 0.62413 0.52133 0.76743 1.00000
0.48512 0.00283 0.47032 0.35908 0.37288 0.34826 1.00000
0.73079 0.69869 0.33631 0.31767 0.30671 0.27164 -1.00000
0.23164 0.37585 0.00492 0.28981 0.30131 0.29968 -1.00000
1.45060 0.80293 1.28020 0.40890 0.46802 0.42465 1.00000
0.69841 1.12140 1.59880 0.35396 0.34720 0.38217 -1.00000
0.87614 0.50918 0.80284 0.20727 0.24056 0.18412 1.00000
0.00000 0.35054 0.02229 0.21227 0.19610 0.21102 -1.00000
0.45068 0.38601 0.41894 0.27272 0.29857 0.27524 -1.00000
0.00231 0.65605 0.00183 0.56382 0.55895 0.63026 1.00000
0.00000 0.00000 0.77684 0.34900 0.35635 0.36976 -1.00000
0.94492 0.82892 0.90667 0.19760 0.20584 0.22852 -1.00000
1.43340 1.88520 1.08920 0.31664 0.37667 0.40802 1.00000
1.99920 1.68120 1.90690 0.55286 0.51116 0.43089 1.00000
0.94323 0.98856 0.91816 0.13924 0.16098 0.13319 -1.00000
1.08720 0.42701 0.41887 0.19940 0.20599 0.17161 -1.00000
2.95120 4.40530 3.89230 0.40283 0.40254 0.34491 1.00000
0.25196 0.28870 0.25606 0.13906 0.13796 0.12407 -1.00000
0.06035 0.04422 0.04126 0.22147 0.22359 0.20942 -1.00000
0.64253 0.51398 0.53804 0.20907 0.23266 0.22585 -1.00000
0.80133 13.55130 8.62670 0.16959 0.17383 0.16901 -1.00000
0.07409 0.17330 0.14569 0.18548 0.19743 0.18519 -1.00000
0.01790 0.07688 0.01722 0.20399 0.19676 0.19671 -1.00000
0.48516 0.00000 0.50889 0.28895 0.29527 0.29716 1.00000
0.23302 0.18551 0.21717 0.36643 0.37053 0.36079 -1.00000
0.00676 0.00000 0.00703 0.51886 0.56251 0.57619 -1.00000
0.07097 0.23565 0.34454 0.21413 0.22171 0.23050 -1.00000
1.93320 1.06070 1.30440 0.21272 0.23622 0.32666 1.00000
1.93810 1.00500 0.00805 0.29306 0.32170 0.31494 1.00000
0.14983 0.31847 0.11904 0.20361 0.21472 0.18385 -1.00000
0.15084 0.00000 0.00000 0.45964 0.47431 0.47939 -1.00000
0.43836 0.07122 0.02427 0.36499 0.34917 0.33492 -1.00000
1.27580 0.90123 0.87791 0.20440 0.21693 0.18858 -1.00000
0.55448 0.72806 0.44847 0.45675 0.45089 0.45440 1.00000
0.05613 0.38857 0.06595 0.13846 0.12572 0.13426 -1.00000
0.16702 0.09387 0.09305 0.28606 0.30864 0.31880 -1.00000
3.45350 2.06160 2.14700 0.19122 0.14111 0.30666 1.00000
0.78443 0.66332 0.87841 0.25160 0.24694 0.22577 -1.00000
0.44189 1.55600 2.82220 0.29544 0.29148 0.28897 1.00000
0.00000 0.24211 0.00000 0.20339 0.20912 0.21299 1.00000
1.22610 1.22960 1.42980 0.25441 0.34987 0.39147 1.00000
0.40874 0.34949 0.44400 0.38226 0.40690 0.38813 -1.00000
0.68132 0.58973 0.30819 0.25657 0.26338 0.24878 -1.00000
2.01280 2.42710 2.35810 0.49918 0.45048 0.52548 1.00000
1.53070 1.71840 1.09680 0.31643 0.37403 0.34114 1.00000
0.00000 0.80261 0.00000 0.36558 0.28723 0.30902 1.00000
0.03633 0.55229 0.68860 0.27759 0.24821 0.24451 1.00000
0.16176 0.00000 0.00000 0.28038 0.29458 0.29164 1.00000
0.05518 0.93977 0.00000 0.34674 0.24839 0.27413 1.00000
0.88643 1.09150 0.47921 0.23948 0.24040 0.23923 -1.00000
1.57150 1.04920 1.35770 0.26490 0.28517 0.25442 -1.00000
0.48333 0.52593 0.62512 0.21526 0.19095 0.18106 1.00000
0.18210 0.16797 0.19756 0.12943 0.11199 0.14276 -1.00000
0.25881 0.13134 0.04102 0.26113 0.27767 0.27725 -1.00000
0.44791 0.66167 0.74701 0.50215 0.47047 0.39451 1.00000
2.57190 2.33410 2.37330 0.31288 0.26777 0.25698 -1.00000
0.49845 0.22958 0.55466 0.19444 0.18743 0.19575 1.00000
1.84050 1.49320 3.94750 0.56973 0.49822 0.27985 1.00000
0.22474 0.42420 0.23509 0.12875 0.14192 0.11128 -1.00000
1.75870 1.62090 1.42360 0.15143 0.18057 0.16288 1.00000
0.00706 0.00060 0.74815 0.47494 0.46242 0.49315 1.00000
0.89796 0.57483 0.37568 0.35984 0.36961 0.31554 -1.00000
1.29590 1.43590 1.30150 0.40694 0.38918 0.37173 1.00000
0.91822 0.77883 0.59643 0.28457 0.24525 0.25784 1.00000
0.10807 0.37523 0.09283 0.25530 0.23303 0.21004 1.00000
0.00000 0.38490 0.00000 0.22378 0.21387 0.22006 -1.00000
0.77616 0.72819 0.95139 0.26917 0.24955 0.27463 1.00000
0.08143 0.12394 0.03250 0.19663 0.20163 0.20555 -1.00000
3.37390 2.12640 1.92010 0.54093 0.42291 0.35294 1.00000
0.05452 0.00793 0.30899 0.48600 0.33746 0.42365 -1.00000
3.31890 2.50420 2.21540 0.25410 0.23657 0.24871 1.00000
0.07766 0.55985 1.11440 0.39032 0.32130 0.38656 1.00000
1.57770 1.42490 1.48120 0.25069 0.23070 0.24396 -1.00000
0.02094 0.01346 3.38980 0.19278 0.19482 0.19756 -1.00000
1.15130 0.76232 0.60095 0.18983 0.18859 0.20170 -1.00000
1.88110 2.32650 2.21340 0.30336 0.25629 0.24235 -1.00000
2.97080 2.95160 3.40200 0.36815 0.19883 0.22605 1.00000
4.77940 2.71990 2.16830 0.14885 0.15454 0.14558 -1.00000
0.14382 0.17639 0.23321 0.18599 0.19081 0.20804 -1.00000
0.32705 0.15466 0.03267 0.52107 0.62885 0.58584 -1.00000
0.24837 0.37608 0.31603 0.32987 0.33321 0.36733 -1.00000
1.21890 1.71770 1.95840 0.31770 0.23316 0.29714 -1.00000
0.51698 0.61447 0.61599 0.23069 0.21408 0.18588 1.00000
1.35820 0.01398 1.38890 0.41863 0.44509 0.40935 1.00000
0.00000 0.31081 0.00000 0.20161 0.22147 0.22130 -1.00000
0.24689 0.18706 0.15878 0.48196 0.45106 0.46092 -1.00000
0.34321 0.51760 0.44065 0.18329 0.21328 0.17622 -1.00000
0.54770 0.97522 0.63342 0.15038 0.15825 0.17426 -1.00000
0.70129 0.56017 0.73417 0.39548 0.41292 0.39697 1.00000
0.10678 0.02514 0.01153 0.21920 0.22578 0.23331 -1.00000
1.16020 1.17250 2.17160 0.30557 0.31161 0.31920 -1.00000
0.63028 0.38867 0.48177 0.77126 0.71005 0.72391 1.00000
0.80366 0.95473 0.93132 0.23738 0.25506 0.23550 -1.00000
0.88738 0.54790 0.48053 0.17608 0.18867 0.18654 -1.00000
0.90955 1.02300 0.74774 0.19264 0.35528 0.32770 -1.00000
0.11107 0.08300 0.01016 0.14996 0.13722 0.14688 -1.00000
3.26820 3.38910 2.52000 0.35956 0.35269 0.34794 1.00000
0.02288 0.02263 0.00922 0.23413 0.23068 0.20740 -1.00000
0.00000 0.00000 0.17940 0.19350 0.17875 0.17449 -1.00000
1.16960 1.22600 1.98070 0.20414 0.17690 0.24540 -1.00000
2.16800 2.02770 1.37110 0.19312 0.28778 0.31265 -1.00000
0.34229 0.63642 1.29210 0.40217 0.31168 0.34446 1.00000
0.00000 0.00000 0.62713 0.28303 0.29008 0.28286 1.00000
2.57660 1.65330 0.94164 0.32374 0.34939 0.39458 1.00000
1.14360 0.92130 0.77765 0.23760 0.26326 0.25296 1.00000
0.24163 0.00000 0.00000 0.21045 0.21006 0.19976 -1.00000
1.44740 1.24750 0.90576 0.33351 0.32139 0.29697 -1.00000
1.15230 2.22390 6.88070 0.30446 0.34885 0.34100 1.00000
0.75193 0.60921 0.40553 0.14928 0.16410 0.16444 -1.00000
0.13455 0.36319 0.34015 0.25652 0.25253 0.25953 -1.00000
0.00219 1.86070 0.60412 0.41413 0.37988 0.39467 1.00000
0.17806 0.39742 0.49493 0.25034 0.25995 0.25525 -1.00000
0.00000 0.60857 0.00000 0.31676 0.30450 0.29148 1.00000
0.83697 0.77025 0.94828 0.42654 0.41961 0.35130 1.00000
0.46350 0.43655 0.57779 0.25564 0.27710 0.27190 -1.00000
0.76702 1.48460 1.67360 0.68388 0.56464 0.69112 1.00000
0.70509 2.22600 1.12910 0.24098 0.23089 0.22603 -1.00000
2.39130 2.91110 2.74530 0.24597 0.32753 0.21918 -1.00000
0.35239 0.08933 0.00000 0.22012 0.31690 0.32254 -1.00000
0.27017 0.00553 0.00429 0.35047 0.35691 0.36640 1.00000
0.07655 0.05368 0.05959 0.26550 0.24850 0.25128 -1.00000
1.43090 1.31080 1.16660 0.19705 0.25595 0.27714 -1.00000
0.86235 0.93601 1.39060 0.56119 0.45171 0.42535 1.00000
1.89280 2.77440 2.36380 0.19213 0.20756 0.18197 1.00000
2.32740 2.97800 2.13430 0.29942 0.30316 0.38803 1.00000
1.19130 1.52120 1.67430 0.31071 0.32446 0.35203 -1.00000
0.00000 0.51677 0.58676 0.34739 0.28044 0.35009 1.00000
0.66387 0.57162 0.72316 0.25045 0.29124 0.29293 -1.00000
1.20840 0.80166 0.40525 0.41662 0.47101 0.46974 1.00000
0.88495 0.70117 0.67066 0.23727 0.20585 0.20181 -1.00000
1.08320 1.20810 0.26069 0.35073 0.32088 0.27823 -1.00000
5.12840 5.53900 0.31033 0.17053 0.19291 0.19181 -1.00000
0.85016 1.60780 2.61630 0.75898 0.58544 0.68900 1.00000
2.36390 2.18820 2.40000 0.38782 0.36566 0.50831 1.00000
0.94644 1.27330 1.95700 0.25413 0.19164 0.15084 1.00000
1.40240 1.95100 3.16600 0.48517 0.37993 0.23218 1.00000
0.00000 1.15100 0.00000 0.35116 0.31662 0.32603 1.00000
0.00000 0.06241 0.06100 0.25223 0.25004 0.26583 -1.00000
0.23276 0.49973 0.70557 0.28970 0.24958 0.34182 -1.00000
0.15525 0.17907 0.24775 0.31707 0.31951 0.33174 -1.00000
0.48170 0.00000 0.00000 0.18501 0.16820 0.17737 1.00000
1.69960 1.71160 1.81040 0.20605 0.17664 0.26142 -1.00000
0.07647 0.01826 0.05432 0.22132 0.22479 0.20210 -1.00000
0.78043 0.72658 0.23361 0.30687 0.31496 0.29672 1.00000
1.01580 0.00000 1.14260 0.37159 0.37960 0.38696 -1.00000
0.29146 0.15105 0.44697 0.16884 0.17954 0.19495 -1.00000
0.82178 0.68273 0.69954 0.24064 0.26566 0.25608 -1.00000
0.25302 0.20873 0.32806 0.37278 0.28008 0.27031 1.00000
0.22121 0.16153 0.22593 0.18595 0.17044 0.19385 -1.00000
0.58388 0.61319 0.68023 0.15124 0.14485 0.15829 -1.00000
